@relation P3HumanAgent-freq_1-1105_161118-training-weka.filters.unsupervised.attribute.Remove-R42-83-weka.filters.unsupervised.attribute.Remove-R1-2-weka.filters.unsupervised.attribute.Remove-R4-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R2-weka.filters.unsupervised.attribute.Remove-R34-weka.filters.unsupervised.attribute.Remove-R34-35-weka.filters.unsupervised.attribute.Remove-R31-32

@attribute intermediateReward numeric
@attribute nearestEnemyLeftDistance numeric
@attribute nearestEnemyLeft_X numeric
@attribute nearestEnemyLeft_Y numeric
@attribute nearestEnemyRightDistance numeric
@attribute nearestEnemyRight_X numeric
@attribute nearestEnemyRight_Y numeric
@attribute nearestBlockLeftDistance numeric
@attribute nearestBlockLeft_X numeric
@attribute nearestBlockLeft_Y numeric
@attribute nearestBlockRightDistance numeric
@attribute nearestBlockRight_X numeric
@attribute nearestBlockRight_Y numeric
@attribute nearestCoinLeftDistance numeric
@attribute nearestCoinLeft_X numeric
@attribute nearestCoinLeft_Y numeric
@attribute nearestCoinRightDistance numeric
@attribute nearestCoinRight_X numeric
@attribute nearestCoinRight_Y numeric
@attribute numEnemiesObserved numeric
@attribute numCoinsObserved numeric
@attribute enemyNearRight {0,1}
@attribute blockNearRight {0,1}
@attribute enemyAheadOnFloorHeight {0,1}
@attribute blockAheadOnFloorHeight {0,1}
@attribute abyssAhead {0,1}
@attribute isMarioOnGround {0,1}
@attribute isMarioAbleToJump {0,1}
@attribute isMarioAbleToShoot {0,1}
@attribute isMarioCarrying {0,1}
@attribute isSlopeDown {0,1}

@data
1089,12.728,0,0,4.243,12,12,5,4,9,8,17,9,12.728,0,0,12.728,18,18,2,0,0,0,0,1,1,0,0,1,0,0
1089,12.728,0,0,4.243,12,12,5,4,9,8,17,9,12.728,0,0,12.728,18,18,2,0,0,0,0,1,1,1,0,1,0,1
1089,12.728,0,0,4.243,12,12,5,4,9,8,17,9,12.728,0,0,12.728,18,18,2,0,0,0,0,1,1,1,1,1,0,1
1089,12.728,0,0,4.243,12,12,5,4,9,8,17,9,12.728,0,0,12.728,18,18,2,0,0,0,0,1,1,1,1,1,0,1
1089,12.728,0,0,4.243,12,12,5,4,9,8,17,9,12.728,0,0,12.728,18,18,2,0,0,0,0,1,1,1,1,1,0,1
1089,12.728,0,0,4.243,12,12,5,4,9,8,17,9,12.728,0,0,12.728,18,18,2,0,0,0,0,1,1,1,1,1,0,1
1089,12.728,0,0,3.606,11,12,6,3,9,7,16,9,12.728,0,0,12.728,18,18,2,0,0,0,0,0,1,1,1,1,0,1
1089,12.728,0,0,3.162,10,12,6,3,9,7,16,9,12.728,0,0,12.728,18,18,2,0,0,0,0,0,1,1,1,1,0,1
1089,12.728,0,0,3.162,10,12,6,3,9,7,16,9,12.728,0,0,12.728,18,18,2,0,0,0,0,0,1,1,1,1,0,1
1089,12.728,0,0,3.162,10,12,6,3,9,7,16,9,12.728,0,0,12.728,18,18,2,0,0,0,0,0,1,0,0,1,0,0
1089,4,9,13,4.472,13,11,7,2,9,6,15,9,12.728,0,0,12.728,18,18,2,0,0,0,0,0,1,0,0,1,0,0
1089,5,9,14,5,13,12,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,2,0,0,0,0,0,1,0,0,1,0,0
1089,6,9,15,5.657,13,13,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,2,0,0,0,0,0,0,0,0,1,0,0
1089,6.083,8,15,5.657,13,13,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,2,0,0,0,0,0,0,0,0,1,0,0
1089,6.083,8,15,5.657,13,13,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,2,0,0,0,0,0,0,0,0,1,0,0
1089,7.071,8,16,6.403,13,14,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,2,0,0,0,0,0,0,0,0,1,0,0
1089,7.28,7,16,5.831,12,14,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,2,0,0,0,0,0,0,0,0,1,0,0
1089,7.28,7,16,5.831,12,14,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,2,0,0,0,0,0,0,0,0,1,0,0
1089,6.325,7,15,5,12,13,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,2,0,0,0,0,0,0,0,0,1,0,0
1089,6.325,7,15,5,12,13,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,2,0,0,0,0,0,0,0,0,1,0,0
1089,5.831,6,14,3.606,11,12,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,2,0,0,0,0,0,1,0,0,1,0,0
1089,5.385,7,14,3.606,11,12,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,2,0,0,0,0,0,1,0,0,1,0,0
1089,4.472,7,13,2.828,11,11,12.728,0,0,3,12,9,12.728,0,0,12.728,18,18,2,0,0,0,0,0,1,0,0,1,0,0
1089,4.243,6,12,1.414,10,10,12.728,0,0,2,11,9,12.728,0,0,12.728,18,18,2,0,0,1,1,1,1,0,0,1,0,0
1089,3.606,6,11,1,10,9,1,8,9,2,11,9,12.728,0,0,12.728,18,18,2,0,1,1,0,1,1,0,0,1,0,0
1099,3.606,6,11,12.728,18,18,1,8,9,2,11,9,12.728,0,0,12.728,18,18,1,0,0,1,0,1,1,0,0,1,0,0
1099,5,5,12,12.728,18,18,12.728,0,0,1,10,9,12.728,0,0,12.728,18,18,1,0,0,1,0,1,1,0,0,1,0,0
1099,5.657,5,13,12.728,18,18,12.728,0,0,1,10,9,12.728,0,0,12.728,18,18,1,0,0,1,0,1,1,0,0,1,0,0
1099,5.657,5,13,12.728,18,18,12.728,0,0,1,10,9,12.728,0,0,12.728,18,18,1,0,0,1,0,1,1,0,0,1,0,0
1099,5.657,5,13,12.728,18,18,12.728,0,0,1,10,9,12.728,0,0,12.728,18,18,1,0,0,1,0,1,1,0,0,1,0,0
1099,5.657,5,13,12.728,18,18,12.728,0,0,1,10,9,12.728,0,0,12.728,18,18,1,0,0,1,0,1,1,0,0,1,0,0
1099,5.657,5,13,12.728,18,18,12.728,0,0,1,10,9,12.728,0,0,12.728,18,18,1,0,0,1,0,1,1,0,0,1,0,0
1099,5,5,12,12.728,18,18,12.728,0,0,1,10,9,12.728,0,0,12.728,18,18,1,0,0,1,0,1,1,0,0,1,0,0
1099,5,5,12,12.728,18,18,12.728,0,0,1,10,9,12.728,0,0,12.728,18,18,1,0,0,1,0,1,1,0,0,1,0,0
1099,4.472,5,11,12.728,18,18,2,7,9,1,10,9,12.728,0,0,12.728,18,18,1,0,0,1,0,1,1,0,0,1,0,0
1099,5.385,4,11,12.728,18,18,2,7,9,1,10,9,12.728,0,0,12.728,18,18,1,0,0,1,0,1,1,0,1,1,0,0
1099,5.385,4,11,12.728,18,18,2,7,9,1,10,9,12.728,0,0,12.728,18,18,1,0,0,1,0,1,1,1,0,1,0,0
1099,5.385,4,11,12.728,18,18,2,7,9,1,10,9,12.728,0,0,12.728,18,18,1,0,0,1,0,1,1,1,0,1,0,0
1099,5.385,4,11,12.728,18,18,2,7,9,1,10,9,12.728,0,0,12.728,18,18,1,0,0,1,0,1,1,1,0,1,0,0
1099,5.385,4,11,12.728,18,18,2,7,9,1,10,9,12.728,0,0,12.728,18,18,1,0,0,1,0,1,1,1,0,1,0,0
1099,5.385,4,11,12.728,18,18,2,7,9,1,10,9,12.728,0,0,12.728,18,18,1,0,0,1,0,1,1,1,0,1,0,0
1099,5.385,4,11,12.728,18,18,2,7,9,1,10,9,12.728,0,0,12.728,18,18,1,0,0,1,0,1,1,1,0,1,0,0
1099,5.385,4,11,12.728,18,18,2,7,9,1,10,9,12.728,0,0,12.728,18,18,1,0,0,1,0,1,1,1,0,1,0,0
1099,5.385,4,11,12.728,18,18,2,7,9,1,10,9,12.728,0,0,12.728,18,18,1,0,0,1,0,1,1,1,0,1,0,0
1099,5.385,4,11,12.728,18,18,2,7,9,1,10,9,12.728,0,0,12.728,18,18,1,0,0,1,0,1,1,1,1,1,0,0
1099,5.385,4,11,12.728,18,18,2,7,9,1,10,9,12.728,0,0,12.728,18,18,1,0,0,1,0,1,1,1,1,1,0,0
1099,5.385,4,11,12.728,18,18,2,7,9,1,10,9,12.728,0,0,12.728,18,18,1,0,0,1,0,1,1,0,0,1,0,0
1099,5.831,4,12,12.728,18,18,12.728,0,0,1,10,9,12.728,0,0,12.728,18,18,1,0,0,1,0,1,1,0,0,1,0,0
1099,6.403,4,13,12.728,18,18,12.728,0,0,1,10,9,12.728,0,0,12.728,18,18,1,0,0,1,0,1,1,0,0,1,0,0
1099,6.403,5,14,12.728,18,18,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,1,0,0,0,0,1,1,0,0,1,0,0
1099,6.403,5,14,12.728,18,18,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,1,0,0,0,0,1,1,0,0,1,0,0
1099,6.403,5,14,12.728,18,18,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,1,0,0,0,0,1,1,0,0,1,0,0
1099,7.81,4,15,12.728,18,18,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,1,0,0,0,0,0,0,0,0,1,0,0
1099,7.81,4,15,12.728,18,18,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,1,0,0,0,0,0,0,0,0,1,0,0
1099,7.071,4,14,12.728,18,18,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,1,0,0,0,0,1,1,0,0,1,0,0
1099,7.071,4,14,12.728,18,18,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,1,0,0,0,0,1,1,0,0,1,0,0
1099,7.071,4,14,12.728,18,18,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,1,0,0,0,0,1,1,0,0,1,0,0
1099,7.071,4,14,12.728,18,18,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,1,0,0,0,0,1,1,1,0,1,0,1
1099,7.81,3,14,12.728,18,18,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,1,0,0,0,0,0,1,1,1,1,0,1
1099,7.81,3,14,12.728,18,18,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,1,0,0,0,0,0,1,0,0,1,0,0
1099,8.485,3,15,12.728,18,18,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,1,0,0,0,0,0,0,0,0,1,0,0
1099,9.22,3,16,12.728,18,18,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,1,0,0,0,0,0,0,0,0,1,0,0
1099,10.63,2,17,12.728,18,18,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,1,0,0,0,0,0,0,0,0,1,0,0
1099,11.314,1,17,12.728,18,18,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,1,0,0,0,0,0,0,0,0,1,0,0
1099,11.314,1,17,12.728,18,18,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,1,0,0,0,0,0,0,0,0,1,0,0
1099,12.728,0,18,12.728,18,18,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,2,0,0,0,0,0,0,0,0,1,0,0
1099,12.728,0,18,12.728,18,18,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,2,0,0,0,0,0,0,0,0,1,0,0
1099,12.728,0,18,12.728,18,18,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,2,0,0,0,0,0,0,0,0,1,0,0
1099,12.042,0,17,12.042,18,17,12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,2,0,0,0,0,0,0,0,0,1,0,0
1099,12.728,0,0,11.314,17,17,12.728,0,0,9.849,18,5,12.728,0,0,12.728,18,18,1,0,0,0,0,0,0,0,0,1,0,0
1099,12.728,0,0,10.63,17,16,12.728,0,0,9,18,9,12.728,0,0,12.728,18,18,1,0,0,0,0,0,0,0,0,1,0,0
1099,12.728,0,0,10.63,17,16,12.728,0,0,9,18,9,12.728,0,0,12.728,18,18,1,0,0,0,0,0,0,0,0,1,0,0
1099,12.728,0,0,10,17,15,12.728,0,0,9.055,18,8,12.728,0,0,12.728,18,18,1,0,0,0,0,0,0,0,0,1,0,0
1099,12.728,0,0,9.434,17,14,12.728,0,0,9.22,18,7,12.728,0,0,12.728,18,18,1,0,0,0,0,0,1,0,0,1,0,0
1099,12.728,0,0,8.062,16,13,4,5,9,8.544,17,6,12.728,0,0,10.296,18,4,1,1,0,0,0,0,1,0,0,1,0,0
1099,12.728,0,0,7.616,16,12,1,8,9,3,12,9,12.728,0,0,10.817,18,3,1,1,0,0,0,0,1,0,0,1,0,0
1099,12.728,0,0,6.325,15,11,1,8,9,3,12,9,12.728,0,0,11.402,18,2,1,1,0,0,0,1,1,0,0,1,0,0
1099,12.728,0,0,6.325,15,11,1,8,9,3,12,9,12.728,0,0,11.402,18,2,1,1,0,0,0,1,1,1,0,1,0,0
1099,12.728,0,0,5.385,14,11,2,7,9,2,11,9,12.728,0,0,10.63,17,2,1,2,0,1,0,1,1,1,1,1,0,0
1099,12.728,0,0,5.385,14,11,2,7,9,2,11,9,12.728,0,0,10.63,17,2,1,2,0,1,0,1,1,1,1,1,0,0
1099,12.728,0,0,5.385,14,11,2,7,9,2,11,9,12.728,0,0,10.63,17,2,1,2,0,1,0,1,1,1,1,1,0,0
1099,12.728,0,0,5.385,14,11,2,7,9,2,11,9,12.728,0,0,10.63,17,2,1,2,0,1,0,1,1,1,1,1,0,0
1099,12.728,0,0,4.472,13,11,3,6,9,1,10,9,12.728,0,0,9.899,16,2,1,3,0,1,0,1,1,0,0,1,0,0
1099,12.728,0,0,5,13,12,3,6,9,1,10,9,12.728,0,0,9.22,16,3,1,3,0,1,0,1,1,0,0,1,0,0
1099,12.728,0,0,5.657,13,13,6,3,9,6.708,15,6,12.728,0,0,8.602,16,4,1,3,0,0,0,1,1,0,0,1,0,0
1099,12.728,0,0,6.403,13,14,12.728,0,0,6.325,15,7,12.728,0,0,8.062,16,5,1,3,0,0,0,0,1,0,0,1,0,0
1099,12.728,0,0,6.403,13,14,12.728,0,0,6.325,15,7,12.728,0,0,8.062,16,5,1,3,0,0,0,0,1,0,0,1,0,0
1099,12.728,0,0,6.403,13,14,12.728,0,0,6.325,15,7,12.728,0,0,8.062,16,5,1,3,0,0,0,0,1,0,0,1,0,0
1099,12.728,0,0,5.831,12,14,12.728,0,0,5.385,14,7,12.728,0,0,7.211,15,5,2,3,0,0,0,0,1,0,0,1,0,0
1099,12.728,0,0,5.831,12,14,12.728,0,0,5.385,14,7,12.728,0,0,7.211,15,5,2,3,0,0,0,0,1,0,0,1,0,0
1099,12.728,0,0,6.403,13,14,12.728,0,0,5.385,14,7,12.728,0,0,7.211,15,5,2,3,0,0,0,0,1,0,0,1,0,0
1099,12.728,0,0,5.657,13,13,7,2,9,5.831,14,6,12.728,0,0,7.81,15,4,2,3,0,0,0,1,1,0,0,1,0,0
1099,12.728,0,0,5.657,13,13,7,2,9,5.831,14,6,12.728,0,0,7.81,15,4,2,3,0,0,0,1,1,0,0,1,0,0
1099,12.728,0,0,5.657,13,13,7,2,9,5.831,14,6,12.728,0,0,7.81,15,4,2,3,0,0,0,1,1,1,0,1,0,1
1099,12.728,0,0,5,12,13,8,1,9,5,13,6,12.728,0,0,7.071,14,4,2,3,0,0,0,0,1,1,1,1,0,1
1099,12.728,0,0,5,12,13,8,1,9,5,13,6,12.728,0,0,7.071,14,4,2,3,0,0,0,0,1,1,1,1,0,1
1099,12.728,0,0,5,12,13,8,1,9,5,13,6,12.728,0,0,7.071,14,4,2,3,0,0,0,0,1,1,1,1,0,1
1099,12.728,0,0,5,12,13,8,1,9,5,13,6,12.728,0,0,7.071,14,4,2,3,0,0,0,0,1,0,0,1,0,0
1099,12.728,0,0,5.385,11,14,12.728,0,0,3.606,12,7,12.728,0,0,5.657,13,5,2,5,0,0,0,0,1,0,0,1,0,0
1099,12.728,0,0,6.325,11,15,12.728,0,0,3.162,12,8,12.728,0,0,5,13,6,2,5,0,0,0,0,0,0,0,1,0,0
1099,12.728,0,0,7.28,11,16,12.728,0,0,3,12,9,12.728,0,0,4.472,13,7,2,5,0,0,0,0,1,0,0,1,0,0
1099,12.728,0,0,7.071,10,16,12.728,0,0,2,11,9,12.728,0,0,3.606,12,7,2,7,0,1,0,0,0,0,0,1,0,0
1099,12.728,0,0,7.071,10,16,12.728,0,0,2,11,9,12.728,0,0,3.606,12,7,2,7,0,1,0,0,0,0,0,1,0,0
1099,12.728,0,0,7.071,10,16,12.728,0,0,2,11,9,12.728,0,0,3.606,12,7,2,7,0,1,0,0,0,0,0,1,0,0
1099,7,9,16,8.602,14,16,12.728,0,0,2,11,9,12.728,0,0,3.606,12,7,2,7,0,1,0,0,1,0,0,1,0,0
1099,7,9,16,8.062,13,16,12.728,0,0,2,11,9,12.728,0,0,3.606,12,7,2,7,0,1,0,0,1,0,0,1,0,0
1099,7.071,8,16,7.616,12,16,12.728,0,0,1,10,9,12.728,0,0,2.828,11,7,2,9,0,1,0,0,0,0,0,1,0,0
1099,6.083,8,15,6.708,12,15,12.728,0,0,1.414,10,8,12.728,0,0,3.606,11,6,2,9,0,1,0,0,0,0,0,1,0,0
1099,6.083,8,15,6.708,12,15,12.728,0,0,1.414,10,8,12.728,0,0,3.606,11,6,2,9,0,1,0,0,0,0,0,1,0,0
1099,5.099,8,14,5.831,12,14,12.728,0,0,2.236,10,7,12.728,0,0,4.472,11,5,2,9,0,0,0,0,1,0,0,1,0,0
1099,4.123,8,13,5,12,13,12.728,0,0,3.162,10,6,12.728,0,0,5.385,11,4,2,9,0,0,0,0,1,0,0,1,0,0
1099,3.606,7,12,3.606,11,12,4,5,9,4.123,10,5,12.728,0,0,6.083,15,8,2,12,0,0,0,0,1,0,0,1,0,0
1099,2.828,7,11,2.828,11,11,4,5,9,5,14,9,12.728,0,0,6.325,15,7,2,12,0,0,0,0,1,0,0,1,0,0
1099,2.236,7,10,2.236,11,10,3,6,9,5,14,9,12.728,0,0,6.708,15,6,2,12,0,0,1,0,1,0,0,1,0,0
1099,2.236,7,10,2.236,11,10,3,6,9,5,14,9,12.728,0,0,6.708,15,6,2,12,0,0,1,0,1,1,0,1,0,1
1099,1,9,10,12.728,18,18,4,5,9,4,13,9,8,9,1,5.831,14,6,2,15,0,0,0,0,1,1,1,1,0,1
1109,3,6,9,12.728,18,18,1,8,9,4,13,9,9,9,0,6.403,14,5,1,13,0,0,0,1,1,0,1,1,0,0
1109,3.162,6,10,12.728,18,18,4,5,9,4,13,9,8,9,1,5.831,14,6,1,15,0,0,0,0,1,0,0,1,0,0
1109,2.828,7,11,12.728,18,18,5,4,9,4,13,9,7,9,2,5.385,14,7,1,15,0,0,0,0,1,0,0,1,0,0
1109,3.606,6,11,12.728,18,18,5,9,4,3,12,9,7,9,2,4.472,13,7,1,17,0,0,0,0,1,0,0,1,0,0
1109,3.606,6,11,12.728,18,18,5,9,4,3,12,9,7,9,2,4.472,13,7,1,17,0,0,0,0,1,0,0,1,0,0
1109,3.606,6,11,12.728,18,18,5,9,4,3,12,9,7,9,2,4.472,13,7,1,17,0,0,0,0,1,0,0,1,0,0
1109,3.606,6,11,12.728,18,18,5,9,4,3,12,9,7,9,2,4.472,13,7,1,17,0,0,0,0,1,0,0,1,0,0
1109,4.123,5,10,12.728,18,18,6,3,9,2,11,9,8,9,1,4.243,12,6,1,17,0,1,0,1,1,0,0,1,0,0
1109,4.123,5,10,12.728,18,18,6,3,9,2,11,9,8,9,1,4.243,12,6,1,17,0,1,0,1,1,0,0,1,0,0
1109,4,5,9,12.728,18,18,3,6,9,2,11,9,9,9,0,5,12,5,1,15,0,1,0,1,1,0,0,1,0,0
1109,5,4,9,12.728,18,18,4,5,9,1,10,9,9.055,8,0,4.472,11,5,1,15,0,1,0,1,1,1,0,1,0,0
1109,5,4,9,12.728,18,18,4,5,9,1,10,9,9.055,8,0,4.472,11,5,1,15,0,1,0,1,1,1,1,1,0,0
1109,5,4,9,12.728,18,18,4,5,9,1,10,9,9.055,8,0,4.472,11,5,1,15,0,1,0,1,1,0,0,1,0,0
1109,5.099,4,10,12.728,18,18,6.083,8,3,1,10,9,8.062,8,1,3.606,11,6,1,17,0,1,0,1,1,0,0,1,0,0
1109,5.385,4,11,12.728,18,18,5.099,8,4,1,10,9,7.071,8,2,2.828,11,7,1,17,0,1,0,1,1,0,0,1,0,0
1109,5.831,4,12,12.728,18,18,4.123,8,5,1,10,9,6.083,8,3,2.236,11,8,1,17,0,1,0,1,1,0,0,1,0,0
1109,6.708,3,12,12.728,18,18,4.123,8,5,1,10,9,6.083,8,3,2.236,11,8,1,17,0,1,0,1,1,0,0,1,0,0
1109,6.708,3,12,12.728,18,18,4.123,8,5,1,10,9,6.083,8,3,2.236,11,8,1,17,0,1,0,1,1,0,0,1,0,0
1109,7.211,3,13,12.728,18,18,3.162,8,6,5.657,13,5,5.099,8,4,2,11,9,1,17,0,0,0,1,1,0,0,1,0,0
1109,7.211,3,13,12.728,18,18,3.162,8,6,5.657,13,5,5.099,8,4,2,11,9,1,17,0,0,0,1,1,0,0,1,0,0
1109,7.211,3,13,12.728,18,18,3.162,8,6,5.657,13,5,5.099,8,4,2,11,9,1,17,0,0,0,1,1,0,0,1,0,0
1109,7.211,3,13,12.728,18,18,3.162,8,6,5.657,13,5,5.099,8,4,2,11,9,1,17,0,0,0,1,1,1,0,1,0,0
1109,8.062,2,13,12.728,18,18,3.606,7,6,5,12,5,5.385,7,4,1,10,9,1,17,0,0,0,1,1,1,0,1,0,0
1109,8.062,2,13,12.728,18,18,3.606,7,6,5,12,5,5.385,7,4,1,10,9,1,17,0,0,0,1,1,1,1,1,0,0
1109,8.062,2,13,12.728,18,18,3.606,7,6,5,12,5,5.385,7,4,1,10,9,1,17,0,0,0,1,1,1,1,1,0,0
1109,8.062,2,13,12.728,18,18,3.606,7,6,5,12,5,5.385,7,4,1,10,9,1,17,0,0,0,1,1,1,1,1,0,0
1109,8.062,2,13,12.728,18,18,3.606,7,6,5,12,5,5.385,7,4,1,10,9,1,17,0,0,0,1,1,1,1,1,0,0
1141,8.062,2,13,12.728,18,18,3.606,7,6,5,12,5,5.385,7,4,2,11,9,1,15,0,0,0,1,1,1,1,1,0,0
1141,8.944,1,13,9.22,18,11,4.243,6,6,4.472,11,5,5.831,6,4,1,10,9,2,15,0,0,0,1,1,1,1,1,0,1
1141,8.944,1,13,9.22,18,11,4.243,6,6,4.472,11,5,5.831,6,4,1,10,9,2,15,0,0,0,1,1,1,1,1,0,1
1141,8.062,2,13,9.22,18,11,4.243,6,6,4.472,11,5,5.831,6,4,1,10,9,2,15,0,0,0,1,1,1,1,1,0,1
1173,8.062,2,13,8.246,17,11,4.243,6,6,4.472,11,5,5.831,6,4,2,11,9,2,13,0,0,0,1,1,1,1,1,0,1
1173,8.944,1,13,7.28,16,11,5,5,6,4.123,10,5,6.403,5,4,1,10,9,2,15,0,0,0,1,1,1,1,1,0,1
1173,8.944,1,13,7.28,16,11,5,5,6,4.123,10,5,6.403,5,4,1,10,9,2,15,0,0,0,1,1,0,0,1,0,0
1205,9.434,1,14,7.616,16,12,4.472,5,7,3.162,10,6,5.657,5,5,2,11,9,2,13,0,0,0,0,1,0,0,1,0,0
1205,10.817,0,15,7.211,15,13,2,9,7,2.236,10,7,5.831,4,6,1.414,10,10,2,16,0,0,0,0,0,0,0,1,0,0
1205,10.817,0,15,7.211,15,13,5.099,4,8,2.236,10,7,5.831,4,6,1.414,10,10,2,16,0,0,0,0,0,0,0,1,0,0
1205,10.817,0,15,7.211,15,13,5.099,4,8,2.236,10,7,5.831,4,6,1.414,10,10,2,16,0,0,0,0,0,0,0,1,0,0
1221,12.728,0,0,5.831,14,12,3,9,6,3.606,11,6,1,9,10,1,10,9,1,18,0,0,0,0,1,0,0,1,0,0
1221,12.728,0,0,5.831,14,12,3,9,6,3.606,11,6,1,9,10,1,10,9,1,18,0,0,0,0,1,0,0,1,0,0
1237,12.728,0,0,5.385,14,11,4,9,5,4.472,11,5,6,9,3,1,10,9,1,17,0,0,0,1,1,0,0,1,0,0
1269,12.728,0,0,5.385,14,11,4,9,5,4.472,11,5,6,9,3,2,11,9,1,15,0,0,0,1,1,0,0,1,0,0
1269,12.728,0,0,4.472,13,11,4.123,8,5,4.123,10,5,6,9,3,1,10,9,1,18,0,0,0,1,1,1,0,1,0,0
1269,12.728,0,0,4.472,13,11,4.123,8,5,4.123,10,5,6,9,3,1,10,9,1,18,0,0,0,1,1,1,1,1,0,0
1301,12.728,0,0,4.472,13,11,4.123,8,5,4.123,10,5,6,9,3,6,15,9,1,16,0,0,0,1,1,1,1,1,0,0
1301,12.728,0,0,4.472,13,11,4,9,5,7.071,14,4,6.083,8,3,5,14,9,1,17,0,0,0,1,1,0,0,1,0,0
1301,12.728,0,0,5,13,12,3,9,6,6.403,14,5,5.099,8,4,5.099,14,10,1,17,0,0,0,0,1,0,0,1,0,0
1301,12.728,0,0,5.657,13,13,2,9,7,5.831,14,6,4.123,8,5,5.385,14,11,1,17,0,0,0,0,0,0,0,1,0,0
1301,12.728,0,0,5,12,13,3.606,6,7,5,13,6,4.472,7,5,4.472,13,11,1,18,0,0,0,0,0,0,0,1,0,0
1301,12.728,0,0,5,12,13,3.606,6,7,5,13,6,4.472,7,5,4.472,13,11,1,18,0,0,0,0,0,0,0,1,0,0
1301,12.728,0,0,4.243,12,12,4.243,6,6,5.657,13,5,5.385,7,4,4.123,13,10,1,18,0,0,0,0,1,0,0,1,0,0
1301,12.728,0,0,3.606,11,12,5,5,6,5,12,5,5.831,6,4,3.162,12,10,1,17,0,0,0,0,1,0,0,1,0,0
1301,12.728,0,0,2.828,11,11,5.657,5,5,5.831,12,4,6.708,6,3,3,12,9,1,17,0,0,0,0,1,0,0,1,0,0
1301,12.728,0,0,2.828,11,11,5.657,5,5,5.831,12,4,6.708,6,3,3,12,9,2,17,0,0,0,0,1,0,0,1,0,0
1301,12.728,0,0,1.414,10,10,2,7,9,6.325,11,3,8.062,5,2,2,11,9,2,17,0,0,1,1,1,0,0,1,0,0
1301,12.728,0,0,1,10,9,1,8,9,2,11,9,8.944,5,1,2.236,11,8,2,17,1,1,0,1,1,0,0,1,0,0
1311,12.728,0,0,8.062,17,8,1,8,9,2,11,9,8.944,5,1,2.236,11,8,1,17,0,1,0,1,1,0,0,1,0,0
1311,12.728,0,0,7,16,9,3,6,9,6.083,10,3,8.602,4,2,1,10,9,1,17,0,0,0,1,1,0,0,1,0,0
1311,12.728,0,0,7.071,16,10,5.657,5,5,5.099,10,4,7.81,4,3,1,10,9,1,17,0,0,0,0,1,0,0,1,0,0
1327,12.728,0,0,7.071,16,10,5.657,5,5,5.099,10,4,7.81,4,3,1.414,10,10,1,16,0,0,0,0,1,0,0,1,0,0
1327,12.728,0,0,6.083,15,10,5,9,4,5.099,10,4,1,9,10,1,10,9,1,16,0,0,0,0,1,0,0,1,0,0
1327,12.728,0,0,6.083,15,10,5,9,4,5.099,10,4,1,9,10,1,10,9,1,16,0,0,0,0,1,0,0,1,0,0
1343,12.728,0,0,5.099,14,10,5,9,4,5.099,10,4,1,9,10,1.414,10,10,1,14,0,0,0,0,1,0,0,1,0,0
1359,12.728,0,0,4,13,9,5,4,9,6.325,11,3,1,8,9,1,10,9,1,13,0,0,0,1,1,0,0,1,0,0
1359,12.728,0,0,4,13,9,5,4,9,6.325,11,3,1,8,9,1,10,9,1,13,0,0,0,1,1,0,0,1,0,0
1391,12.728,0,0,4,13,9,5,4,9,6.325,11,3,1,8,9,2,11,9,1,11,0,0,0,1,1,1,0,1,0,0
1391,12.728,0,0,3.162,12,10,6,3,9,6.083,10,3,2,7,9,1,10,9,1,12,0,0,0,1,1,1,0,1,0,0
